Cod_Proyecto|NombreProyecto|Institucion|Representante|CargoRepresentante|Direccion|Ciudad|IdPais|Tlf1Proyecto|FaxProyecto|Fax1Proyecto|Fax2Proyecto|PaginaWebProyecto|EmailProyecto|ApartadoProyecto|TelexProyecto|Cod_InstitucionEjecutora|NombreInstitucion|RepresentanteInstitucion|CargoRepresentanteInst|DireccionInstitucion|CiudadInstitucion|PaisInstitucion|Telefono1|Telefono2|Fax1|Fax2|Email|PaginaWeb|ApartadoAereo|TelexInstitucion|NombreProfesional|Profesion|DireccionProfesional|CiudadProfesional|PaisProfesional|Tlf1Profesional|Tlf2Profesional|Fax1Profesional|Fax2Profesional|EmailProfesional|PaginaWebProfesional|ApartadoProfesional|TelexProfesional|Construccion|Materiales|SistConstruc|ElemConstruc|ProcConstruc|ProdConstruc|AguaPotable|AguaServidas|Basura|DispExcretas|BioEnerRenov|Saneamiento|EnergiasAlternas|RedesSistemas|SistemasInformacionC|RedesDistAgua|SistemasInformacionA|Eolica|Solar|Fotovoltaica|Biogas|Biodisel|Biocombustibles|Hidraulica|Geotermica|Biomasa|SistemasInformacionE|Id
BO175II-IIIP06T01|EVALUACIÓN, OPTIMIZACIÓN Y POTENCIAL DE USO DE LA BOMBA DE SOGA EN MICRORRIEGO|Universidad  Autónoma GABRIEL RENE MORENO, Facultad de Ciencias Agrícolas, Carrera de Ingeniería Agronómica|Adolfo Weimar ARANCIBIA VALVERDE|Ingeniero Agrónomo|Plaza 24 de Septiembre, Santa Cruz de la Sierra|Santa Cruz de la Sierra|3|(591) 3-3365533|(591) 3-3365544 |(591) 3-3342160||http://www.uagrm.edu.bo/||||175|Universidad  Autónoma GABRIEL RENE MORENO, Facultad de Ciencias Agrícolas, Carrera de Ingeniería Agronómica|Adolfo Weimar ARANCIBIA VALVERDE|Ingeniero Agrónomo|Plaza 24 de Septiembre, Santa Cruz de la Sierra|Santa Cruz de la Sierra|Bolivia|(591) 3-3365533|(591) 3-3365544 |(591) 3-3342160|||http://www.uagrm.edu.bo/|||Adolfo Weimar ARANCIBIA VALVERDE|Ingeniero|Plaza 24 de Septiembre, Santa Cruz de la Sierra|Santa Cruz de la Sierra|Bolivia|(591) 3-3365533|(591) 3-3365544 |(591) 3-3342160|||http://www.uagrm.edu.bo/|||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|1101
BO175IIIP01T01|PROGRAMA DE ENERGIAS RENOVABLES (APLICACIONES MULTIPLES EN TECNOLOGIA APROPIADA) ENERGIA EOLICA (BOMBAS EOLICAS)|Universidad  Autónoma GABRIEL RENE MORENO,  Dirección de Investigación e Interacción Social, Facultad de Ciencias Exactas y Tecnologías, Carrera de Ingeniería Petrolera|Ing. Abraham MONTAÑO SUAREZ||Av. Irala 565, Edif. UAGRM, 3er. piso|Santa Cruz de la Sierra|3|(591) 3-3365533||(591) 3-3342160||http://www.uagrm.edu.bo/||Casilla 3184||175|Universidad  Autónoma GABRIEL RENE MORENO,  Dirección de Investigación e Interacción Social, Facultad de Ciencias Exactas y Tecnologías, Carrera de Ingeniería Petrolera|Ing. Julio F. Gumiel G.|Director I.I.Y.U.A.G.R.M.|Av. Irala 565, Edif. UAGRM, 3er. piso|Santa Cruz de la Sierra|Bolivia|(591) 3-3365533||(591) 3-3342160|||http://www.uagrm.edu.bo/|Casilla 3184|| Abraham MONTAÑO SUAREZ|Ingeniero|Av. Irala 565, Edif. UAGRM, 3er. piso|Santa Cruz de la Sierra|Bolivia|(591) 3-3365533||(591) 3-3342160|||http://www.uagrm.edu.bo/|||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|864
BO176IIIP01T01|UTILIZACION DE LA LUZ SOLAR|TERMOSOL|Daniel CALLAU|Gerente Propietario|Av. Alemana, 4to anillo|Santa Cruz de la Sierra|3|  626 84 84 73||||http://termosol.com| info@termosol.com|||176|TERMOSOL|Daniel CALLAU|Gerente Propietario|Av. Alemana, 4to anillo|Santa Cruz de la Sierra|Bolivia|  626 84 84 73|||| info@termosol.com|http://termosol.com|||Daniel CALLAU|Ingeniero|Av. Alemana, 4to anillo|Santa Cruz de la Sierra|Bolivia|  626 84 84 73|||| info@termosol.com|http://termosol.com|||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|False|False|1105
BO177IIIP01T01|RECICLAJE DE BATERIAS|BATEBOL LTDA.|Víctor Hugo Jiménez|Gerente propietario|Parque Industrial P.I. 4 |Santa Cruz de la Sierra|3|(591-3) 3461370 ||591-3) 3462406 | (591-3) 3334257 |http://www.batebol.com||||177|BATEBOL LTDA.|Víctor Hugo Jiménez|Gerente propietario|Parque Industrial P.I. 4 |Santa Cruz de la Sierra||(591-3) 3461370 ||591-3) 3462406 |||http://www.batebol.com|||Víctor Hugo Jiménez|Ingeniero|Parque Industrial P.I. 4 |Santa Cruz de la Sierra|Bolivia|(591-3) 3461370 ||591-3) 3462406 |||http://www.batebol.com|||False|False|False|False|False|False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|868
BO178IIIP01T00|ELECTRICIDAD SOLAR PARA EL CAMPO|ENERSOL S.R.L.|Eduardo Lozada W|Gerente general|AV. Grigotá N º 4150 entre 4to y 5to. Anillo|Santa Cruz de la Sierra|3|591 33552828||591 33584077||http://www.enersol-sa.com| info@enersol-sa.com|Casilla 1341||178|ENERSOL S.R.L.|Eduardo Lozada W|Gerente general|AV. Grigotá N º 4150 entre 4to y 5to. Anillo|Santa Cruz de la Sierra|Bolivia|591 33552828||591 33584077|| info@enersol-sa.com|http://www.enersol-sa.com|Casilla 1341||Eduardo Lozada W|Ingeniero|AV. Grigotá N º 4150 entre 4to y 5to.|Santa Cruz de la Sierra|Bolivia|591 33552828||591 33584077|| info@enersol-sa.com|http://www.enersol-sa.com|Casilla 1341||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|1107
BO199II-IVP01T00|PROGRAMA REGIONAL DE APOYO A PUEBLOS INDIGENAS DE LA CUENCA DEL AMAZONAS|PRAIA/ FIDA/CAF (Programa Regional/ Fondo Internacional de Desarrollo Agrícola/ Corporación Andina de Fomento)                                                                                                                                                    |Sr. Juan Carlos SCHULZE M.|Director Regional|Calle Campos No. 334 esquina 6 de Agosto, Edificio J. Iturri, piso 13-b|La Paz|3|591-2/ 43.31.46|591- 0811.38.84|591-2/ 43.31.46|||fida-caf@aip.rds.org.bo|||199|PRAIA/ FIDA/CAF (Programa Regional/ Fondo Internacional de Desarrollo Agrícola/ Corporación Andina de Fomento)                                                                                                                                          |Sr. Juan Carlos SCHULZE M.|Director Regional|Calle Campos No. 334 esquina 6 de Agosto, Edificio J. Iturri, piso 13-b|La Paz|Bolivia|591-2/ 43.31.46|591- 081/ 13.884|591-2/ 43.31.46||fida-caf@aip.rds.org.bo||||Sr. Juan Carlos SCHULZE M.|Ingeniero. Director Regional del Programa|Calle Campos No. 334 esquina 6 de Agosto, Edificio J. Iturri, piso 13-b|La Paz|Bolivia|591-2/ 43.3.146|591- 081/13.884|591-2/ 43.31.46||fida-caf@aip.rds.org.bo||||False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|870
BO50P12T1-T6|CONSTRUCCION DE SISTEMAS RURALES DE AGUA POTABLE Y SANEAMIENTO |SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||BO50|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Ing. Juan Carlos LOPEZ A.  |Ingeniero - Representante del Programa de Agua (PRODEAS)|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social: Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||True|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|872
BR027II-IIIP01T01|GESTION DE CUENCAS: AGUA, GENTE Y AMBIENTE|DEPARTAMENTO DE AGUAS Y ENERGIA ELECTRICAD - DAEE |Geroncio Albuquerque Rocha|Geólogo-Asistente del Comité de la Cuenca Hidrográfica do Alto Tietê|Calle Butantã, 285, piso 5 - Pinheiros | São Paulo|4|(11) 3814-9011 |(11) 3813-9055  | (11) 3812-2623 ||http://www.daee.sp.gov.br/|gmmelo@sp.gov.br|||027|DEPARTAMENTO DE AGUAS Y ENERGIA ELECTRICA|Geroncio Albuquerque Rocha|Geólogo-Asistente del Comité de la Cuenca Hidrográfica do Alto Tietê|Calle Butantã, 285, piso 5 - Pinheiros | São Paulo|Brasil|(11) 3814-9011 ||(11) 3813-9055  | (11) 3812-2623 |gmmelo@sp.gov.br|http://www.daee.sp.gov.br/|||Geroncio Albuquerque Rocha|Geólogo|Calle Butantã, 285, piso 5 - Pinheiros | São Paulo|Brasil|(11) 3814-9011 |(11) 3813-9055 | (11) 3812-2623 ||gmmelo@sp.gov.br|www.daee.sp.gov.b|||False|False|False|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1111
BR034II-IVP00T00|PERSPECTIVAS Y SOLUCIONES PARA LA GESTION DE SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA ARGENTINA|ASOCIACION INTERAMERICANA DE INGENIERIA SANITARIA Y AMBIENTAL - AIDIS|Isaac Zilberman |Director Ejecutivo|Av. Angélica 2355 A13 Conj 132. Consolação 01227-200|São Paulo|4|(55-11) 3812-4080 ||(55-11) 3814-2441 ||http://www.aidis.org.br|aidis@aidis.org.br|||034|AIDIS - Asociación Interamericana de Ingeniería Sanitaria y Ambiental.Sede Permanente Abel Wolman|Ing. Isaac Zilberman |Director Ejecutivo|Av. Angélica 2355 A13 Conj 132. Consolação 01227-200|São Paulo, SP  |Brasil|(55-11) 3812-4080||(55-11) 3814-2441||aidis@aidis.org.br|www.aidis.org.br||| Isaac Zilberman |Ingeniero|Av. Angélica 2355 A13 Conj 132. Consolação 01227-200|São Paulo|Brasil|(55-11) 3812-4080||(55-11) 3814-2441||aidis@aidis.org.br|www.aidis.org.br|||False|False|False|False|False|False|True|True|False|False|False|True|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|874
BR114IP01T01|FABRICAÇÃO INDUSTRIAL DE HABITAÇÕES POPULARES EM CONCRETO CELULAR|CASACEL|Nagib CHARONE Filho|Coordenador|Av. Alcindo Cancela 1177  - Apto 1004|Belém (Pará)|4|55-91/ 983.05.57|55-91/ 230.28.82|55-91/ 230.28.82||www.casacel.com.br||||114|CASACEL|Nagib CHARONE Filho|Coordenador|Av. Alcindo Cancela 1177  - Apto 1004|Belém (Pará)|Brasil|55-91/ 983.05.57||55-91/ 230.28.82|||www.casacel.com.br|||Nagib CHARONE Filho|Coordenador|Av. Alcindo Cancela 1177  - Apto 1004|Belém (Pará)|Brasil|55-91/ 983.05.57|55-91/ 230.28.82|55-91/ 230.28.82|||www.casacel.com.br|||True|True|True|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1113
BR153IIP01T01|DEPOSITO DE AGUA REVESTIDO CON PLÁSTICO|EMATER - Empresa de Assiténcia Técnica e Extensão Rural|Dilson Resende de Almeida |Presidente |Rua Severino de A.,  Guarita 18, 58.360, Itabaiana - PB|Itabaiana - PB|4|3340-3001||3340-3006||www.emater.df.gov.br| emater@emater.df.gov.br |CEP: 70770-915||153|EMATER - Empresa de Assiténcia Técnica e Extensão Rural|Dilson Resende de Almeida|Presidente|SAIN - Parque Estação Biológica - Ed. Sede - EMATER-DF  |Brasília-DF |Brasil|3340-3001 || 3340-3006||presid@emater.df.gov.br |www.emater.df.gov.br/|EP: 70770-915||Roberto Guimarães Carneiro|Ingeniero|SAIN - Parque Estação Biológica - Ed. Sede - EMATER-DF |Brasília-DF |Brasil|3340-3075||3340-3006||coper@emater.df.gov.br|www.emater.df.gov.br/|EP: 70770-915||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1115
BR153IIP02T01|BOMBA MANUAL DE ROSARIO DE PEQUEÑAS PROFUNDIDADES|EMATER-Unidade Local de Tabatinga|Maria José Lopes F. Matos ||Núcleo Rural de Tabatinga - Sede  |Planaltina-DF|4|3501-1992||||www.emater.df.gov.br/| eltab@emater.df.gov.br |CEP: 73300-000||153|EMATER-Unidade Local de Tabatinga|Maria José Lopes F. Matos |Representante|Núcleo Rural de Tabatinga - Sede  |Planaltina-DF|Brasil|3501-1992|||| eltab@emater.df.gov.br |www.emater.df.gov.br/|CEP: 73300-000||Maria José Lopes F. Matos |Ingeniero|Núcleo Rural de Tabatinga - Sede  |Planaltina-DF|Brasil|3501-1992|||| eltab@emater.df.gov.br |www.emater.df.gov.br/|CEP: 73300-000||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|878
BR153IIP03T01|BOMBA DE MADERA PARA AGUA|EMATER -Instituto Paranaense de Assistência Técnica e Extensão Rural |Lizabeti de Fátima F Pauperio|Gerência Regional|SC/ACARESC Rodovia S.C. Estra da Geral Itacorubi, 88.000|Florianópolis - SC|4|PABX (41) 3250-2100||S.A.C (41) 3250-2166|||grparanagua@emater.pr.gov.br|||153|EMATER - Instituto Paranaense de Assistência Técnica e Extensão Rural |Lizabeti de Fátima F Pauperio|Gerência Regional|SC/ACARESC Rodovia S.C. Estra da Geral Itacorubi, 88.000|Florianópolis - SC|Brasil|PABX (41) 3250-2100||||grparanagua@emater.pr.gov.br|www.emater.pr.gov.br|||Lizabeti de Fátima F Pauperio|Eng. Agr.|SC/ACARESC Rodovia S.C. Estra da Geral Itacorubi, 88.000|Florianópolis - SC|Brasil|PABX (41) 3250-2100||S.A.C (41) 3250-2166||grparanagua@emater.pr.gov.br|www.emater.pr.gov.br|||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1117
BR153iip04t01|FILTRO EN TANQUE DE AGUA|EMATER - Empresa de Assiténcia Técnica e Extensão Rural|Mário Augusto Ribas do Nascimento|Diretor Presidente|Rua Botafogo, 1051 2º andar|Porto Alegre|4|(51) 2125-3150||(51) 2125-3143||www.emater.tche.br|portoalegre@emater.tche.br| 90040-130 - Porto Alegre/RS||153|EMATER - Empresa de Assiténcia Técnica e Extensão Rural|Mário Augusto Ribas do Nascimento|Diretor Presidente| Rua Botafogo, 1051 2º andar|Porto Alegre|Brasil|(51) 2125-3150||(51) 2125-3143||portoalegre@emater.tche.br|www.emater.tche.br| 90040-130 - Porto Alegre/RS||Águeda Marcéi Mezomo|Geografia, com especialização em gestão ambiental e desenvolvimento| Rua Botafogo, 1051 2º andar|Porto Alegre|Brasil|(51) 2125-3150||(51) 2125-3143||portoalegre@emater.tche.br|www.emater.tche.br| 90040-130 - Porto Alegre/RS||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|880
BR153IIP05T01|FILTRO DOMESTICO ARTESANAL|EMATER - Empresa de Assiténcia Técnica e Extensão Rural / PE|ROBÉRIO HAMILTON DE C. BEZERRA|Presidente|RUA DR. JOÃO LACERDA, 395 CORDEIRO |Recife - PE|4|(081) 228 1322||(081) 227 1098||||||153|EMATER - Empresa de Assiténcia Técnica e Extensão Rural / PE|ROBÉRIO HAMILTON DE C. BEZERRA|Presidente|RUA DR. JOÃO LACERDA, 395 CORDEIRO|Recife - PE|Brasil|(081) 228 1322||(081) 227 1098||||CEP 50711 902||GERALDO FIRMINO DA SILVA||RUA DR. JOÃO LACERDA, 395 CORDEIRO |RECIFE PE|Brasil|(081) 228 1322||(081) 227 1098||||CEP 50711 902||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1119
BR154IIP01T01|FILTRO DE CARBON|EMBRATER - Empresa Brasileira de Assiténcia Técnica e Extensáo Rural|Dr. Irineu Cabral|Gerente|Parque Estação Biológica - PqEB s/n°|Brasilia - D.F.|4|(61) 3448-4433||(61) 3448-4890 |(61)  3448-4891|||CEP 70770-901||154|EMBRATER|Dr. Irineu Cabral|Gerente|Parque Estação Biológica - PqEB s/n°|Brasilia - D.F.|Brasil|||(61) 3448-4890 |(61)  3448-4891|||CEP 70770-901||Irineu Cabral,|Economista|Parque Estação Biológica - PqEB s/n°|Brasilia - D.F.|Brasil|(61) 3448-4433||(61) 3448-4890 |(61)  3448-4891|||CEP 70770-901||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|882
BR155iip01t01|SISTEMA DE ABASTECIMENTO DE AGUA NAS COMUNIDADES RURAIS |SECTAM - Secretária de Estado de Ciência Tecnologia e Meio Ambiente|Francisco Sergio BELISH DE SOUSA SEÃO||Tv. Lomas Valentina, 2717 - Março / Cep 66087-440 (Sectam). Otra dirección:  Tv. 09 de Janeiro, Passagem Sta Lúcia , 38 - Cremação - Cep. 66065-390        |Belém (Pará)|4|55-91/ 987.29.07|                                    |55-91/ 266.41.98|||funtec@amazon.com.br|||155|SECTAM - Secretária de Estado de Ciência Tecnologia e Meio Ambiente||Secretário de Estado|Tv. Lomas Valentina, 2717 - Março / Cep 66087-440 (Sectam). Otra dirección:  Tv. 09 de Janeiro, Passagem Sta Lúcia , 38 - Cremação - Cep. 66065-390     |Belém (Pará)||55-91/ 987.29.07||55-91/ 266.41.98||funtec@amazon.com.br||||Francisco Sergio BELISH DE SOUSA SEÃO|Engenheiro |Tv. Lomas Valentina, 2717 - Março / Cep 66087-440 (Sectam). Otra dirección:  Tv. 09 de Janeiro, Passagem Sta Lúcia , 38 - Cremação - Cep. 66065-390     |Belém (Pará)|Brasil|55-91/ 987.29.07||55-91/ 266.41.98||||||False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1121
BR156IIP01T01|APROVEITAMENTO DE RECURSOS NATURAIS  |UFPA - Universidade Federal do Pará|Milton MONTES|Professor / Engenheiro |Centro Tecnológico      |Belém (Pará)|4|55-91/ 223.95.42||||||||156|UFPA - Universidade Federal do Pará|Milton MONTES|Professor / Engenheiro |Centro Tecnológico      |Belém (Pará)|Brasil|55-91/ 223.95.42||||||||Milton MONTES|Professor / Engenheiro |Centro Tecnológico   |Belém (Pará)|Brasil|55-91/ 223.95.42||||||||False|False|False|False|False|False|False|False|False|False|False|False|True|True|False|False|False|False|False|False|False|False|False|False|False|False|False|884
BR157IIP01T01|PROJETO PROSANEAR - PROGRAMA DE SANEAMENTO PARA POPULAÇÃO DE BAIXA RENDA|COSANPA - Companhia de Saneamento do Pará|José Homobono PAES DE ANDRADE|Presidente|Magalhães Barata, 1201      |Belém (Pará)|4|55-91/ 211.43.22|55-91/ 982.72.45||||marajo@nautihis.com.br|||157|COSANPA - Companhia de Saneamento do Pará|José Homobono PAES DE ANDRADE|Presidente|Magalhães Barata, 1201      |Belém (Pará)||55-91/ 211.43.22|55-91/ 982.72.45|||||||José Homobono PAES DE ANDRADE||Magalhães Barata, 1201      |Belém (Pará)|Brasil|55-91/ 211.43.22|55-91/ 982.72.45|||marajo@nautihis.com.br||||False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1123
BR158IIP01T01|PROJETO INTEGRADO DE DESENVOLVIMENTO SUSTENTÁVEL PARA COMUNIDADES RURAIS |POEMA - Programa Pobreza e Meio Ambiente. UFPA - Universidade Federal do Pará|Dra. Nazaré IMBIRIBA|Coordenadora de Cooperaçao|Campus Universitário do Guamá, Campus Profissional     |Belém (Pará)|4|55-91/  211.16.86|55-91/ 211.17.00|55-91/  211.16.87|||poema@ufpa.br|Caixa Postal 8606||158|POEMA - Programa Pobreza e Meio Ambiente. UFPA - Universidade Federal do Pará|Dra. Nazaré IMBIRIBA|Coordenadora de Cooperaçao|Campus Universitário do Guamá, Campus Profissional    |Belém (Pará)|Brasil|55-91/ 211.16..86|55-91/ 211.17.00|55-91/  211.16.87||poema@ufpa.br||Caixa Postal 8606||Regeane PANTOJA|Engenheiro Sanitário|POEMA - Programa Pobreza e Meio Ambiente: Campus Universitário do Guamá, Campus Profissional|Belém (Pará)|Brasil|55-91/  211.16.86|55-91/ 211.20.27|55-91/ 211.16.87||poema@ufpa.br||||False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|886
BR158IIP02T01|TRATAMIENTO DE AGUA POR HIPOCLORITO|POEMA - Programa Pobreza e Meio Ambiente. UFPA - Universidade Federal do Pará|Dra. Nazaré IMBIRIBA|Coordenadora de Cooperaçao|Universidade Federal do Pará - UFPA, Campus Universitário do Guamá, Setor Profissional - Casa do POEMA|Belém, Pará|4|55-91/  211.16.86|55-91/ 211.17.00|55-91/  211.16.87||http://www.poema.org.br/|poema@ufpa.br ; mnazare@ufpa.br|Cx.Postal 8606 / CEP: 66075-900  ||158|POEMA - Programa Pobreza e Meio Ambiente. UFPA - Universidade Federal do Pará|Dra. Nazaré IMBIRIBA|Coordenadora de Cooperaçao|Universidade Federal do Pará-UFPA, Campus Universitário do Guamá, Setor Profissional - Casa do POEMA|Belém (Pará)|Brasil|55-91/  211.16.86|55-91/ 211.17.00|55-91/ 211.16.87||poema@ufpa.br ; mnazare@ufpa.br|http://www.poema.org.br/|Cx.Postal 8606 / CEP: 66075-900  ||Nazaré IMBIRIBA|Bióloga|Universidade Federal do Pará-UFPA, Campus Universitário do Guamá, Setor Profissional - Casa do POEMA|Belém (Pará)||55-91/  211.16.86|55-91/ 211.17.00|55-91/ 211.16.87||poema@ufpa.br ; mnazare@ufpa.br|http://www.poema.org.br/|Cx.Postal 8606 / CEP: 66075-900  ||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1125
BR176IIIP01T01|SISTEMAS ENERGÉTICOS ALTERNATIVOS PARA MELHORIA DA QUALIDADE DE VIDA DE PEQUENAS COMUNIDADES RURAIS NO ESTADO DO PARÁ|CERAM - Casa de Energias Renováveis na Amazônia |Emílio José MONTERO ARRUDA FILHO|Coordenador Técnico    |Escola Técnica Federal do Pará - Av. Almirante Barroso n.º 1155 Pavilhão S - Sala 04, CERAM|Belém (Pará)|4|55-91/ 246.96.98||55-91/ 246.96.98|||energia@etfpa.br|66.093-020||176|CERAM - Casa de Energias Renováveis na Amazônia |Emílio José MONTERO ARRUDA FILHO|Coordenador Técnico    |Escola Técnica Federal do Pará - Av. Almirante Barroso n.º 1155 Pavilhão S - Sala 04, CERAM|Belém (Pará)|Brasil|55-91/ 246.96.98||55-91/ 246.96.98||energia@etfpa.br|http://www.portal.ufpa.br/|66.093-020||Emílio José MONTERO ARRUDA FILHO|Ingeniero|Escola Técnica Federal do Pará - Av. Almirante Barroso n.º 1155 Pavilhão S - Sala 04, CERAM|Belém (Pará)|Brasil|55-91/ 246.96.98||55-91/ 246.96.98||energia@etfpa.br|http://www.portal.ufpa.br/|66.093-020||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|True|True|False|False|False|True|False|False|False|888
BR176IIIP02T01|PROJETO PARA ELETRIFICAÇÃO RURAL NAS COMUNIDADES DO ESTADO DO PARÁ E AMAZÔNIA|CERAM - Casa de Energias Renováveis na Amazônia |Emílio ARRUDA FILHO |Coordenador Técnico |Escola Técnica Federal do Pará - Av Almirante Barroso, 1155 Pavilhão S Sala 04|Belém (Pará)|4|55-91/ 246.96.98|55-91/ 984.83.98||||energia@etfpa.br ; emilio@guama.cpgee.ufpa.br|||176|CERAM - Casa de Energias Renováveis na Amazônia |Emílio ARRUDA FILHO |Coordenador Técnico |Escola Técnica Federal do Pará - Av. Almirante Barroso, 1155 Pavilhão S Sala 04|Belém (Pará)|Brasil|55-91/ 246.96.98|55-91/ 984.83.98|||energia@etfpa.br ; emilio@guama.cpgee.ufpa.br||||Emílio ARRUDA FILHO |Engenheiro  Eléctrico|CERAM - Casa de Energias Renováveis na Amazônia: Escola Técnica Federal do Pará - Av Almirante Barroso, 1155 Pavilhão S Sala 04|Belém (Pará)|Brasil|55-91/ 246.96.98|55-91/ 984.83.98|||energia@etfpa.br ; emilio@guama.cpgee.ufpa.br||||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1127
